114;13;0;170;lake;false;lakes;0
115;11;0;170;lake;false;lakes;0
116;10;0;170;lake;false;lakes;0
117;53;200;170;ocean;true;ocean;0
118;52;200;170;ocean;true;ocean;0
119;43;200;170;ocean;true;ocean;0
120;42;200;170;ocean;true;ocean;0
121;41;200;170;ocean;true;ocean;0
122;39;200;170;ocean;true;ocean;0
123;38;200;170;ocean;true;ocean;0
124;37;200;170;ocean;true;ocean;0
125;36;200;170;ocean;true;ocean;0
126;26;200;170;ocean;true;ocean;0
127;24;200;170;ocean;true;ocean;0
128;23;200;170;ocean;true;ocean;0
129;22;200;170;ocean;true;ocean;0
130;21;200;170;ocean;true;ocean;0
131;4;200;140;ocean;true;ocean;0
132;53;190;170;ocean;true;ocean;0
133;52;190;170;ocean;true;ocean;0
134;43;190;170;ocean;true;ocean;0
135;42;190;170;ocean;true;ocean;0
136;39;190;170;ocean;true;ocean;0
137;38;190;170;ocean;true;ocean;0
138;37;190;170;ocean;true;ocean;0
139;36;190;170;ocean;true;ocean;0
140;26;190;170;ocean;true;ocean;0
141;24;190;170;ocean;true;ocean;0
142;23;190;170;ocean;true;ocean;0
143;22;190;170;ocean;true;ocean;0
144;4;190;140;ocean;true;ocean;0
145;53;180;170;ocean;true;ocean;0
146;52;180;170;ocean;true;ocean;0
147;43;180;170;ocean;true;ocean;0
148;42;180;170;ocean;true;ocean;0
149;41;180;170;ocean;true;ocean;0
150;40;180;170;ocean;true;ocean;0
151;39;180;170;ocean;true;ocean;0
152;38;180;170;ocean;true;ocean;0
153;37;180;170;ocean;true;ocean;0
154;36;180;170;ocean;true;ocean;0
155;26;180;170;ocean;true;ocean;0
156;25;180;170;ocean;true;ocean;0
157;24;180;170;ocean;true;ocean;0
158;23;180;170;ocean;true;ocean;0
159;22;180;170;ocean;true;ocean;0
160;52;170;170;ocean;true;ocean;0
161;43;170;170;ocean;true;ocean;0
162;42;170;170;ocean;true;ocean;0
163;41;170;170;ocean;true;ocean;0
164;40;170;170;ocean;true;ocean;0
165;39;170;170;ocean;true;ocean;0
166;38;170;170;ocean;true;ocean;0
167;37;170;170;ocean;true;ocean;0
168;36;170;170;ocean;true;ocean;0
169;26;170;170;ocean;true;ocean;0
170;25;170;170;ocean;true;ocean;0
171;24;170;170;ocean;true;ocean;0
172;23;170;170;ocean;true;ocean;0
173;22;170;170;ocean;true;ocean;0
174;6;170;140;ocean;true;ocean;0
175;5;170;140;ocean;true;ocean;0
176;54;160;170;ocean;true;ocean;0
177;53;160;170;ocean;true;ocean;0
178;52;160;170;ocean;true;ocean;0
179;43;160;170;ocean;true;ocean;0
180;42;160;170;ocean;true;ocean;0
181;41;160;170;ocean;true;ocean;0
182;40;160;170;ocean;true;ocean;0
183;39;160;170;ocean;true;ocean;0
184;38;160;170;ocean;true;ocean;0
185;37;160;170;ocean;true;ocean;0
186;36;160;170;ocean;true;ocean;0
187;26;160;170;ocean;true;ocean;0
188;25;160;170;ocean;true;ocean;0
189;24;160;170;ocean;true;ocean;0
190;23;160;170;ocean;true;ocean;0
191;22;160;170;ocean;true;ocean;0
192;5;160;140;ocean;true;ocean;0
193;54;150;170;ocean;true;ocean;0
194;53;150;170;ocean;true;ocean;0
195;52;150;170;ocean;true;ocean;0
196;43;150;170;ocean;true;ocean;0
197;42;150;170;ocean;true;ocean;0
198;41;150;170;ocean;true;ocean;0
199;40;150;170;ocean;true;ocean;0
200;39;150;170;ocean;true;ocean;0
201;38;150;170;ocean;true;ocean;0
202;37;150;170;ocean;true;ocean;0
203;36;150;170;ocean;true;ocean;0
204;26;150;170;ocean;true;ocean;0
205;25;150;170;ocean;true;ocean;0
206;24;150;170;ocean;true;ocean;0
207;23;150;170;ocean;true;ocean;0
208;22;150;170;ocean;true;ocean;0
209;5;150;140;ocean;true;ocean;0
210;54;140;170;ocean;true;ocean;0
211;53;140;170;ocean;true;ocean;0
212;52;140;170;ocean;true;ocean;0
213;43;140;170;ocean;true;ocean;0
214;42;140;170;ocean;true;ocean;0
215;41;140;170;ocean;true;ocean;0
216;40;140;170;ocean;true;ocean;0
217;39;140;170;ocean;true;ocean;0
218;38;140;170;ocean;true;ocean;0
219;37;140;170;ocean;true;ocean;0
220;36;140;170;ocean;true;ocean;0
221;26;140;170;ocean;true;ocean;0
222;25;140;170;ocean;true;ocean;0
223;24;140;170;ocean;true;ocean;0
224;23;140;170;ocean;true;ocean;0
225;22;140;170;ocean;true;ocean;0
226;16;140;140;ocean;true;ocean;0
227;12;140;140;ocean;true;ocean;0
228;5;140;140;ocean;true;ocean;0
229;54;130;170;ocean;true;ocean;0
230;53;130;170;ocean;true;ocean;0
231;52;130;170;ocean;true;ocean;0
232;42;130;170;ocean;true;ocean;0
233;40;130;170;ocean;true;ocean;0
234;39;130;170;ocean;true;ocean;0
235;38;130;170;ocean;true;ocean;0
236;37;130;170;ocean;true;ocean;0
237;36;130;170;ocean;true;ocean;0
238;26;130;170;ocean;true;ocean;0
239;25;130;170;ocean;true;ocean;0
240;24;130;170;ocean;true;ocean;0
241;23;130;170;ocean;true;ocean;0
242;22;130;170;ocean;true;ocean;0
243;4;130;140;ocean;true;ocean;0
244;54;120;170;ocean;true;ocean;0
245;53;120;170;ocean;true;ocean;0
246;52;120;170;ocean;true;ocean;0
247;43;120;170;ocean;true;ocean;0
248;42;120;170;ocean;true;ocean;0
249;40;120;170;ocean;true;ocean;0
250;39;120;170;ocean;true;ocean;0
251;38;120;170;ocean;true;ocean;0
252;37;120;170;ocean;true;ocean;0
253;36;120;170;ocean;true;ocean;0
254;26;120;170;ocean;true;ocean;0
255;25;120;170;ocean;true;ocean;0
256;24;120;170;ocean;true;ocean;0
257;23;120;170;ocean;true;ocean;0
258;22;120;170;ocean;true;ocean;0
259;12;120;140;ocean;true;ocean;0
260;6;120;140;ocean;true;ocean;0
261;5;120;140;ocean;true;ocean;0
262;4;120;140;ocean;true;ocean;0
263;53;110;170;ocean;true;ocean;0
264;52;110;170;ocean;true;ocean;0
265;43;110;170;ocean;true;ocean;0
266;42;110;170;ocean;true;ocean;0
267;40;110;170;ocean;true;ocean;0
268;39;110;170;ocean;true;ocean;0
269;38;110;170;ocean;true;ocean;0
270;37;110;170;ocean;true;ocean;0
271;36;110;170;ocean;true;ocean;0
272;26;110;170;ocean;true;ocean;0
273;25;110;170;ocean;true;ocean;0
274;24;110;170;ocean;true;ocean;0
275;23;110;170;ocean;true;ocean;0
276;22;110;170;ocean;true;ocean;0
277;12;110;140;ocean;true;ocean;0
278;5;110;140;ocean;true;ocean;0
279;52;100;170;ocean;true;ocean;0
280;43;100;170;ocean;true;ocean;0
281;40;100;170;ocean;true;ocean;0
282;39;100;170;ocean;true;ocean;0
283;38;100;170;ocean;true;ocean;0
284;37;100;170;ocean;true;ocean;0
285;36;100;170;ocean;true;ocean;0
286;26;100;170;ocean;true;ocean;0
287;25;100;170;ocean;true;ocean;0
288;24;100;170;ocean;true;ocean;0
289;23;100;170;ocean;true;ocean;0
290;22;100;170;ocean;true;ocean;0
291;5;100;140;ocean;true;ocean;0
292;54;90;170;ocean;true;ocean;0
293;53;90;170;ocean;true;ocean;0
294;52;90;170;ocean;true;ocean;0
295;43;90;170;ocean;true;ocean;0
296;42;90;170;ocean;true;ocean;0
297;40;90;170;ocean;true;ocean;0
298;38;90;170;ocean;true;ocean;0
299;37;90;170;ocean;true;ocean;0
300;36;90;170;ocean;true;ocean;0
301;26;90;170;ocean;true;ocean;0
302;25;90;170;ocean;true;ocean;0
303;24;90;170;ocean;true;ocean;0
304;23;90;170;ocean;true;ocean;0
305;5;90;140;ocean;true;ocean;0
306;54;80;170;ocean;true;ocean;0
307;53;80;170;ocean;true;ocean;0
308;52;80;170;ocean;true;ocean;0
309;44;80;170;ocean;true;ocean;0
310;43;80;170;ocean;true;ocean;0
311;42;80;170;ocean;true;ocean;0
312;40;80;170;ocean;true;ocean;0
313;39;80;170;ocean;true;ocean;0
314;38;80;170;ocean;true;ocean;0
315;37;80;170;ocean;true;ocean;0
316;36;80;170;ocean;true;ocean;0
317;26;80;170;ocean;true;ocean;0
318;25;80;170;ocean;true;ocean;0
319;24;80;170;ocean;true;ocean;0
320;23;80;170;ocean;true;ocean;0
321;20;80;170;ocean;true;ocean;0
322;6;80;140;ocean;true;ocean;0
323;54;70;170;ocean;true;ocean;0
324;52;70;170;ocean;true;ocean;0
325;51;70;170;ocean;true;ocean;0
326;44;70;170;ocean;true;ocean;0
327;43;70;170;ocean;true;ocean;0
328;42;70;170;ocean;true;ocean;0
329;40;70;170;ocean;true;ocean;0
330;39;70;170;ocean;true;ocean;0
331;38;70;170;ocean;true;ocean;0
332;37;70;170;ocean;true;ocean;0
333;36;70;170;ocean;true;ocean;0
334;26;70;170;ocean;true;ocean;0
335;25;70;170;ocean;true;ocean;0
336;24;70;170;ocean;true;ocean;0
337;20;70;170;ocean;true;ocean;0
338;12;70;140;ocean;true;ocean;0
339;54;60;170;ocean;true;ocean;0
340;53;60;170;ocean;true;ocean;0
341;52;60;170;ocean;true;ocean;0
342;51;60;170;ocean;true;ocean;0
343;44;60;170;ocean;true;ocean;0
344;42;60;170;ocean;true;ocean;0
345;40;60;170;ocean;true;ocean;0
346;39;60;170;ocean;true;ocean;0
347;38;60;170;ocean;true;ocean;0
348;37;60;170;ocean;true;ocean;0
349;36;60;170;ocean;true;ocean;0
350;26;60;170;ocean;true;ocean;0
351;25;60;170;ocean;true;ocean;0
352;24;60;170;ocean;true;ocean;0
353;23;60;170;ocean;true;ocean;0
354;12;60;140;ocean;true;ocean;0
355;54;50;170;ocean;true;ocean;0
356;53;50;170;ocean;true;ocean;0
357;52;50;170;ocean;true;ocean;0
358;51;50;170;ocean;true;ocean;0
359;44;50;170;ocean;true;ocean;0
360;43;50;170;ocean;true;ocean;0
361;42;50;170;ocean;true;ocean;0
362;40;50;170;ocean;true;ocean;0
363;39;50;170;ocean;true;ocean;0
364;38;50;170;ocean;true;ocean;0
365;37;50;170;ocean;true;ocean;0
366;36;50;170;ocean;true;ocean;0
367;26;50;170;ocean;true;ocean;0
368;25;50;170;ocean;true;ocean;0
369;24;50;170;ocean;true;ocean;0
370;23;50;170;ocean;true;ocean;0
371;20;50;170;ocean;true;ocean;0
372;12;50;140;ocean;true;ocean;0
373;5;50;140;ocean;true;ocean;0
374;54;40;170;ocean;true;ocean;0
375;53;40;170;ocean;true;ocean;0
376;52;40;170;ocean;true;ocean;0
377;51;40;170;ocean;true;ocean;0
378;44;40;170;ocean;true;ocean;0
379;42;40;170;ocean;true;ocean;0
380;40;40;170;ocean;true;ocean;0
381;39;40;170;ocean;true;ocean;0
382;38;40;170;ocean;true;ocean;0
383;37;40;170;ocean;true;ocean;0
384;36;40;170;ocean;true;ocean;0
385;25;40;170;ocean;true;ocean;0
386;24;40;170;ocean;true;ocean;0
387;23;40;170;ocean;true;ocean;0
388;20;40;170;ocean;true;ocean;0
389;12;40;140;ocean;true;ocean;0
390;6;40;140;ocean;true;ocean;0
391;54;30;170;ocean;true;ocean;0
392;53;30;170;ocean;true;ocean;0
393;52;30;170;ocean;true;ocean;0
394;51;30;170;ocean;true;ocean;0
395;44;30;170;ocean;true;ocean;0
396;42;30;170;ocean;true;ocean;0
397;40;30;170;ocean;true;ocean;0
398;39;30;170;ocean;true;ocean;0
399;38;30;170;ocean;true;ocean;0
400;37;30;170;ocean;true;ocean;0
401;36;30;170;ocean;true;ocean;0
402;25;30;170;ocean;true;ocean;0
403;24;30;170;ocean;true;ocean;0
404;23;30;170;ocean;true;ocean;0
405;12;30;140;ocean;true;ocean;0
406;6;30;140;ocean;true;ocean;0
407;5;30;140;ocean;true;ocean;0
408;54;20;170;ocean;true;ocean;0
409;53;20;170;ocean;true;ocean;0
410;52;20;170;ocean;true;ocean;0
411;51;20;170;ocean;true;ocean;0
412;44;20;170;ocean;true;ocean;0
413;40;20;170;ocean;true;ocean;0
414;39;20;170;ocean;true;ocean;0
415;38;20;170;ocean;true;ocean;0
416;37;20;170;ocean;true;ocean;0
417;36;20;170;ocean;true;ocean;0
418;26;20;170;ocean;true;ocean;0
419;25;20;170;ocean;true;ocean;0
420;24;20;170;ocean;true;ocean;0
421;23;20;170;ocean;true;ocean;0
422;20;20;170;ocean;true;ocean;0
423;12;20;140;ocean;true;ocean;0
424;7;20;140;ocean;true;ocean;0
425;6;20;140;ocean;true;ocean;0
426;54;10;170;ocean;true;ocean;0
427;53;10;170;ocean;true;ocean;0
428;52;10;170;ocean;true;ocean;0
429;51;10;170;ocean;true;ocean;0
430;44;10;170;ocean;true;ocean;0
431;43;10;170;ocean;true;ocean;0
432;39;10;170;ocean;true;ocean;0
433;37;10;170;ocean;true;ocean;0
434;36;10;170;ocean;true;ocean;0
435;25;10;170;ocean;true;ocean;0
436;24;10;170;ocean;true;ocean;0
437;23;10;170;ocean;true;ocean;0
438;12;10;140;ocean;true;ocean;0
439;6;10;140;ocean;true;ocean;0
440;5;10;140;ocean;true;ocean;0
441;53;0;170;ocean;true;ocean;0
442;52;0;170;ocean;true;ocean;0
443;44;0;170;ocean;true;ocean;0
444;43;0;170;ocean;true;ocean;0
445;42;0;170;ocean;true;ocean;0
446;40;0;170;ocean;true;ocean;0
447;39;0;170;ocean;true;ocean;0
448;37;0;170;ocean;true;ocean;0
449;36;0;170;ocean;true;ocean;0
450;25;0;170;ocean;true;ocean;0
451;24;0;170;ocean;true;ocean;0
452;23;0;170;ocean;true;ocean;0
453;20;0;170;ocean;true;ocean;0
454;12;0;140;ocean;true;ocean;0
455;7;0;140;ocean;true;ocean;0
456;6;0;140;ocean;true;ocean;0
457;34;40;170;ocean;false;ocean;0
458;34;50;170;ocean;false;ocean;0
459;20;60;170;ocean;false;ocean;0
460;32;60;170;ocean;false;ocean;0
461;27;190;140;ocean;false;ocean;0
462;30;190;140;ocean;false;ocean;0
463;25;190;140;ocean;false;ocean;0
464;28;190;140;ocean;false;ocean;0
465;32;190;140;ocean;false;ocean;0
466;27;180;140;ocean;false;ocean;0
467;28;180;140;ocean;false;ocean;0
468;32;180;140;ocean;false;ocean;0
469;27;150;140;ocean;false;ocean;0
470;34;150;140;ocean;false;ocean;0
471;31;150;140;ocean;false;ocean;0
472;35;150;140;ocean;false;ocean;0
473;35;0;140;ocean;false;ocean;0
474;27;200;140;ocean;false;ocean;0
475;30;200;140;ocean;false;ocean;0
476;25;200;140;ocean;false;ocean;0
477;28;200;140;ocean;false;ocean;0
478;35;200;140;ocean;false;ocean;0
479;27;130;140;ocean;false;ocean;0
480;29;130;140;ocean;false;ocean;0
481;21;130;140;ocean;false;ocean;0
482;35;130;140;ocean;false;ocean;0
483;27;140;140;ocean;false;ocean;0
484;21;140;140;ocean;false;ocean;0
485;34;140;140;ocean;false;ocean;0
486;27;160;140;ocean;false;ocean;0
487;34;160;140;ocean;false;ocean;0
488;27;170;140;ocean;false;ocean;0
489;29;170;140;ocean;false;ocean;0
490;32;170;140;ocean;false;ocean;0
491;34;10;140;ocean;false;ocean;0
492;35;10;140;ocean;false;ocean;0
493;35;20;140;ocean;false;ocean;0
494;31;180;140;ocean;false;ocean;0
495;34;180;140;ocean;false;ocean;0
496;35;180;140;ocean;false;ocean;0
497;31;130;140;ocean;false;ocean;0
498;34;130;140;ocean;false;ocean;0
499;30;110;170;ocean;false;ocean;0
500;21;110;170;ocean;false;ocean;0
501;32;110;170;ocean;false;ocean;0
502;31;90;170;ocean;false;ocean;0
503;30;90;170;ocean;false;ocean;0
504;29;90;170;ocean;false;ocean;0
505;21;90;170;ocean;false;ocean;0
506;33;90;170;ocean;false;ocean;0
507;20;150;170;ocean;false;ocean;0
508;33;150;170;ocean;false;ocean;0
509;31;30;140;ocean;false;ocean;0
510;35;30;140;ocean;false;ocean;0
511;30;120;170;ocean;false;ocean;0
512;20;120;170;ocean;false;ocean;0
513;32;120;170;ocean;false;ocean;0
514;31;190;140;ocean;false;ocean;0
515;34;190;140;ocean;false;ocean;0
516;35;190;140;ocean;false;ocean;0
517;30;100;170;ocean;false;ocean;0
518;21;100;170;ocean;false;ocean;0
519;32;100;170;ocean;false;ocean;0
520;31;70;170;ocean;false;ocean;0
521;30;70;170;ocean;false;ocean;0
522;29;70;170;ocean;false;ocean;0
523;21;70;170;ocean;false;ocean;0
524;28;70;170;ocean;false;ocean;0
525;33;70;170;ocean;false;ocean;0
526;29;200;170;ocean;false;ocean;0
527;20;200;170;ocean;false;ocean;0
528;33;200;170;ocean;false;ocean;0
529;31;80;170;ocean;false;ocean;0
530;30;80;170;ocean;false;ocean;0
531;29;80;170;ocean;false;ocean;0
532;21;80;170;ocean;false;ocean;0
533;33;80;170;ocean;false;ocean;0
534;31;140;140;ocean;false;ocean;0
535;35;140;140;ocean;false;ocean;0
536;20;90;170;ocean;false;ocean;0
537;32;90;170;ocean;false;ocean;0
538;35;40;140;ocean;false;ocean;0
539;32;70;170;ocean;false;ocean;0
540;34;70;170;ocean;false;ocean;0
541;35;50;140;ocean;false;ocean;0
542;20;180;170;ocean;false;ocean;0
543;33;130;170;ocean;false;ocean;0
544;35;60;140;ocean;false;ocean;0
545;35;100;140;ocean;false;ocean;0
546;31;160;140;ocean;false;ocean;0
547;35;160;140;ocean;false;ocean;0
548;20;110;170;ocean;false;ocean;0
549;33;110;170;ocean;false;ocean;0
550;32;80;170;ocean;false;ocean;0
551;34;80;170;ocean;false;ocean;0
552;20;190;170;ocean;false;ocean;0
553;20;10;170;ocean;false;ocean;0
554;31;10;170;ocean;false;ocean;0
555;33;140;170;ocean;false;ocean;0
556;31;170;140;ocean;false;ocean;0
557;34;170;140;ocean;false;ocean;0
558;35;170;140;ocean;false;ocean;0
559;20;100;170;ocean;false;ocean;0
560;33;100;170;ocean;false;ocean;0
561;35;90;140;ocean;false;ocean;0
562;22;70;140;ocean;false;ocean;0
563;31;200;140;ocean;false;ocean;0
564;32;200;140;ocean;false;ocean;0
565;34;200;140;ocean;false;ocean;0
566;29;190;170;ocean;false;ocean;0
567;21;190;170;ocean;false;ocean;0
568;33;190;170;ocean;false;ocean;0
569;33;120;170;ocean;false;ocean;0
570;30;180;170;ocean;false;ocean;0
571;29;180;170;ocean;false;ocean;0
572;21;180;170;ocean;false;ocean;0
573;33;180;170;ocean;false;ocean;0
574;30;150;170;ocean;false;ocean;0
575;29;150;170;ocean;false;ocean;0
576;21;150;170;ocean;false;ocean;0
577;28;150;170;ocean;false;ocean;0
578;32;150;170;ocean;false;ocean;0
579;55;200;170;ocean;false;ocean;0
580;54;200;170;ocean;false;ocean;0
581;51;200;170;ocean;false;ocean;0
582;50;200;170;ocean;false;ocean;0
583;49;200;170;ocean;false;ocean;0
584;48;200;170;ocean;false;ocean;0
585;47;200;170;ocean;false;ocean;0
586;46;200;170;ocean;false;ocean;0
587;45;200;170;ocean;false;ocean;0
588;44;200;170;ocean;false;ocean;0
589;40;200;170;ocean;false;ocean;0
590;35;200;170;ocean;false;ocean;0
591;34;200;170;ocean;false;ocean;0
592;33;200;140;ocean;false;ocean;0
593;32;200;170;ocean;false;ocean;0
594;31;200;170;ocean;false;ocean;0
595;30;200;170;ocean;false;ocean;0
596;29;200;140;ocean;false;ocean;0
597;28;200;170;ocean;false;ocean;0
598;27;200;170;ocean;false;ocean;0
599;26;200;140;ocean;false;ocean;0
600;25;200;170;ocean;false;ocean;0
601;24;200;140;ocean;false;ocean;0
602;23;200;140;ocean;false;ocean;0
603;22;200;140;ocean;false;ocean;0
604;21;200;140;ocean;false;ocean;0
605;20;200;140;ocean;false;ocean;0
606;19;200;140;ocean;false;ocean;0
607;18;200;140;ocean;false;ocean;0
608;17;200;140;ocean;false;ocean;0
609;16;200;140;ocean;false;ocean;0
610;15;200;140;ocean;false;ocean;0
611;14;200;140;ocean;false;ocean;0
612;13;200;140;ocean;false;ocean;0
613;12;200;140;ocean;false;ocean;0
614;11;200;140;ocean;false;ocean;0
615;10;200;140;ocean;false;ocean;0
616;9;200;140;ocean;false;ocean;0
617;8;200;140;ocean;false;ocean;0
618;7;200;140;ocean;false;ocean;0
619;6;200;140;ocean;false;ocean;0
620;5;200;140;ocean;false;ocean;0
621;3;200;140;ocean;false;ocean;0
622;2;200;140;ocean;false;ocean;0
623;1;200;140;ocean;false;ocean;0
624;0;200;140;ocean;false;ocean;0
625;20;160;170;ocean;false;ocean;0
626;33;160;170;ocean;false;ocean;0
627;31;110;140;ocean;false;ocean;0
628;35;110;140;ocean;false;ocean;0
629;31;60;170;ocean;false;ocean;0
630;30;60;170;ocean;false;ocean;0
631;29;60;170;ocean;false;ocean;0
632;21;60;170;ocean;false;ocean;0
633;28;60;170;ocean;false;ocean;0
634;34;60;170;ocean;false;ocean;0
635;30;30;170;ocean;false;ocean;0
636;29;30;170;ocean;false;ocean;0
637;21;30;170;ocean;false;ocean;0
638;28;30;170;ocean;false;ocean;0
639;32;30;170;ocean;false;ocean;0
640;27;0;170;ocean;false;ocean;0
641;30;0;170;ocean;false;ocean;0
642;29;0;170;ocean;false;ocean;0
643;21;0;170;ocean;false;ocean;0
644;28;0;170;ocean;false;ocean;0
645;32;0;170;ocean;false;ocean;0
646;27;10;170;ocean;false;ocean;0
647;30;10;170;ocean;false;ocean;0
648;29;10;170;ocean;false;ocean;0
649;21;10;170;ocean;false;ocean;0
650;28;10;170;ocean;false;ocean;0
651;32;10;170;ocean;false;ocean;0
652;55;190;170;ocean;false;ocean;0
653;54;190;170;ocean;false;ocean;0
654;51;190;170;ocean;false;ocean;0
655;50;190;170;ocean;false;ocean;0
656;49;190;170;ocean;false;ocean;0
657;48;190;170;ocean;false;ocean;0
658;47;190;170;ocean;false;ocean;0
659;46;190;170;ocean;false;ocean;0
660;45;190;170;ocean;false;ocean;0
661;44;190;170;ocean;false;ocean;0
662;41;190;170;ocean;false;ocean;0
663;40;190;170;ocean;false;ocean;0
664;35;190;170;ocean;false;ocean;0
665;34;190;170;ocean;false;ocean;0
666;33;190;140;ocean;false;ocean;0
667;32;190;170;ocean;false;ocean;0
668;31;190;170;ocean;false;ocean;0
669;30;190;170;ocean;false;ocean;0
670;29;190;140;ocean;false;ocean;0
671;28;190;170;ocean;false;ocean;0
672;27;190;170;ocean;false;ocean;0
673;26;190;140;ocean;false;ocean;0
674;25;190;170;ocean;false;ocean;0
675;24;190;140;ocean;false;ocean;0
676;23;190;140;ocean;false;ocean;0
677;22;190;140;ocean;false;ocean;0
678;21;190;140;ocean;false;ocean;0
679;20;190;140;ocean;false;ocean;0
680;19;190;140;ocean;false;ocean;0
681;18;190;140;ocean;false;ocean;0
682;17;190;140;ocean;false;ocean;0
683;16;190;140;ocean;false;ocean;0
684;15;190;140;ocean;false;ocean;0
685;14;190;140;ocean;false;ocean;0
686;13;190;140;ocean;false;ocean;0
687;12;190;140;ocean;false;ocean;0
688;11;190;140;ocean;false;ocean;0
689;10;190;140;ocean;false;ocean;0
690;9;190;140;ocean;false;ocean;0
691;8;190;140;ocean;false;ocean;0
692;7;190;140;ocean;false;ocean;0
693;6;190;140;ocean;false;ocean;0
694;5;190;140;ocean;false;ocean;0
695;3;190;140;ocean;false;ocean;0
696;2;190;140;ocean;false;ocean;0
697;1;190;140;ocean;false;ocean;0
698;0;190;140;ocean;false;ocean;0
699;31;50;170;ocean;false;ocean;0
700;30;50;170;ocean;false;ocean;0
701;29;50;170;ocean;false;ocean;0
702;21;50;170;ocean;false;ocean;0
703;28;50;170;ocean;false;ocean;0
704;32;50;170;ocean;false;ocean;0
